Expected_Return_%,Volatility_%,Sharpe_Ratio
19.46589182167198,12.15011505406726,1.2729008534363433
26.09301149023009,16.94659559711547,1.303684351445231
19.094222015220062,11.911605341890361,1.2671862089098247
29.822542751241514,19.87126311247425,1.299491763814014
12.865344358808786,8.956740940179749,0.9897957770598277
23.56856140099072,13.990678529288736,1.3986856577416875
16.61553390899667,10.582887249401306,1.1920691973459656
18.452340215245503,12.55203169964342,1.1513944962118017
19.574008845471436,11.475372140681886,1.357168086101476
15.132351869715727,9.19832136363607,1.210259071152428
22.2998510661276,13.957064510635902,1.31115329102207
21.538728036225702,12.77234578856213,1.3731798626946001
11.960196041994573,6.6141078580599615,1.2035177249633546
18.76609979858599,10.743492471193736,1.3744226877970989
23.692345883912484,16.078342485649245,1.224774624715758
23.84591696614634,16.575576006987703,1.1972987821225622
25.607430526461737,15.63312826462457,1.382156543508705
24.886947122367083,16.055381888119904,1.3009311935346908
37.34150813450259,23.67118656657514,1.4085271154755887
13.687058111640862,8.146134393376778,1.189160114951815
15.0912012709499,8.045199067369873,1.37861116649483
17.384700473434208,10.607376288950835,1.261829514559257
10.844141735832476,10.270337274103827,0.6663989266535246
19.323185359879798,13.897195596508249,1.1026098937349513
22.402385672617882,13.550433325455124,1.3580662131334307
19.589617148428307,11.297933997849952,1.379864420467944
10.055105548064164,7.916181001214441,0.7649023622798967
30.781073383129215,19.44622234517067,1.3771864225228352
21.388097917765307,12.085317763933,1.4387787112770622
10.218861061209065,8.217142537099123,0.7568155271898805
52.55012227945679,38.663523644108494,1.2557086810388223
29.68773666700088,20.655637900485186,1.243618657083328
26.91180251563694,17.023744586877406,1.3458732536023998
26.95389779477491,15.949776197827076,1.4391360424168236
24.816971082688493,15.668960121832173,1.3285483478691988
21.228452442642272,12.61601214662043,1.3656020811027374
26.556254449520296,18.219659631811187,1.2380173343160317
32.01856406155737,22.208190504380205,1.2616320116684503
18.337390175359,11.159379330064253,1.2847838353099919
27.14132481555159,16.12292908544899,1.4353052533386585
20.056611082106272,13.87855252688263,1.1569370113349182
15.831434221194165,10.10862024158301,1.1704301812154498
9.014059134803091,8.261838824965324,0.6068938454296383
25.682358908534354,17.055741582206103,1.2712645066782144
17.953045417574273,10.842936479810463,1.2868327176457068
13.379051062545045,9.10146859278754,1.0304986461171193
27.26397932641238,18.54552978439109,1.25442516859198
10.83375139242098,7.1804066690386765,0.9517220552266985
21.685857318744585,12.526095298631109,1.4119210254353842
15.62726548685175,8.074165664245882,1.4400578301656288
31.14027550410722,21.41359878530671,1.2674317743699375
28.547343117099683,17.921122466068827,1.3697436175427455
21.577485093510123,12.967950493827004,1.3554559066120238
30.07847364607325,18.17645762116214,1.4347390558494248
14.358309211791486,8.305234007854931,1.2472025715343835
31.011202476954384,19.332248001573376,1.397209598943488
25.91686580823153,15.841140341746145,1.3835409153262805
24.97165610913504,15.90942328179477,1.3181908443615935
25.306300394963117,17.25240121621589,1.2349759391716952
33.2746624515861,23.59926115840342,1.2404906346469131
23.760943175722264,14.065110212829113,1.4049618436475422
12.801389296827374,7.060216628536662,1.2466174566447537
16.49198061263925,9.5095931728336,1.3136188252853491
17.17855986696673,11.419975450803916,1.1539919611682719
22.47658149751584,13.415464985773346,1.3772598651712513
23.825762200559076,13.46627968070104,1.4722523718983807
19.51570185229216,11.190970172420908,1.386448325144244
35.33210221625024,22.377994243972797,1.4001300507389804
10.0404593132667,6.687830932492621,0.903201557312
29.29945846078032,19.226112431378525,1.315890487537648
21.568340616473254,12.565526227426787,1.3981380722541341
18.778276002625077,11.316501628125746,1.305904995046837
15.27354551632355,9.123565048117891,1.2356513552396033
20.16308154612967,11.33421682620338,1.426043086520325
20.58478661776015,11.630611247690501,1.4259600174542337
13.400241128163884,9.969094392377054,0.9429383209925117
13.887991415811063,8.664645383657934,1.1411882400242754
24.555399501981146,13.981759707793445,1.4701582584432162
11.755914848441208,7.5406276065685365,1.0285503081580551
28.28626771042825,16.93283497746142,1.4342706193472425
26.751455513670148,15.758241410884196,1.4437813789269496
8.316456731373105,6.386409713298077,0.6758815868617354
18.207012896778547,12.222041653850496,1.1624091374539451
17.312019198656166,10.116814236144883,1.3158311389266795
27.610454347034196,19.02036354865299,1.2413250822803685
22.357843359931504,13.694951770198315,1.340482512678879
27.73436359563845,18.16808536091019,1.3063767108175564
30.22977487974259,18.94546542013633,1.3844882824501148
12.020083329559798,9.165224788093768,0.8750558240511915
20.67091973985866,11.861479332016454,1.4054671658753883
23.582831415991464,15.7724312601459,1.2415861000119721
28.428744106880323,17.123579506742654,1.426614341777147
25.51623111343413,14.561558913704065,1.4776049213511704
27.54752050974095,18.599894052445247,1.2660029376159407
15.912222741289147,10.189682896810805,1.169047443568383
13.493132585749002,7.169891188992421,1.3240274274068953
14.82245225864634,9.101365099339327,1.1891020896889355
14.246489722998104,7.522701711717569,1.3620757695387398
17.620255203734228,10.49449166954162,1.2978480170949658
10.394267138810683,6.3026272394256555,1.0145399522935103
28.386539319435467,17.39627004101495,1.4018257512639005
13.192370399566784,8.071366394204366,1.1388865218864739
20.176842629049748,13.081590888273517,1.2366112628969959
17.296627738373463,10.049551534968623,1.3231065776523705
21.47364998565373,13.456788199688225,1.2985007808964824
25.772071362312936,15.810101380725788,1.377098782481903
15.438592951015156,11.240791158610776,1.0175967856366461
24.420136087324295,14.725681397237523,1.3867022880961575
37.94158281748996,27.640575908564724,1.2279622150337615
15.116790828889826,8.315088418854428,1.3369419865316823
20.718072006258993,12.467077591608007,1.3409776175222063
27.904663527682377,17.263283074953723,1.3847113219364537
17.81590746538128,11.184904099894325,1.2352280665072322
18.53732234344169,9.964595463820116,1.4588973928971256
26.180911014289947,18.787915173953603,1.1805945901352686
19.793728332622536,11.405280433860607,1.3847733446109107
24.183907721684193,14.58974417057399,1.3834312298904496
14.922169744744416,9.950323377183503,1.0976698274740895
24.582808898023828,14.942616806811834,1.3774567844529628
9.46358038802099,6.508317479689647,0.8394766243458552
22.175750814384717,12.327088502321958,1.4744560981257733
25.08366452157878,15.458186162254906,1.3639158113556629
17.20929945669041,9.636305308541038,1.370784655918123
20.88343081995329,12.787941989838869,1.3202617616946217
37.496216939918156,27.43580622977503,1.220894208808269
21.38816708453961,12.381726485860435,1.404341075083219
33.38389460205276,23.92947935822948,1.2279370629911965
33.97124909383517,23.731759774632405,1.2629172627085306
18.735112542363947,10.9168627692053,1.3497570551064642
31.196649336580517,18.81528263702589,1.4454552642786906
21.1139810926065,14.137791664103755,1.2105130347944915
7.293350327252718,7.2342962139861955,0.4552412881415644
14.43511259792426,8.781457253484632,1.1883121783441384
11.45811279383295,8.446567610601347,0.8829755632894264
15.2846392721653,8.708926412226122,1.2957554970637066
6.558474836011041,7.375762700964263,0.3468759692711591
36.43748133492426,23.40467887958934,1.385940029419169
13.510949104668688,8.296091200678744,1.1464373853424548
19.60723151519058,10.92041001550084,1.4291799935201233
25.46533832683846,17.048846721103658,1.259049288082807
22.215076613758306,13.724421056972028,1.3272018206192397
31.03486446820847,20.958466136545397,1.2899257174678265
18.523315058684766,12.692478702194373,1.1442457694393342
13.856286665281475,7.888802759962345,1.249402091189883
27.689110728064236,18.84643529170728,1.2569544511416335
31.12662189035258,20.123902522899954,1.347980187216863
28.770701635672925,18.95999843920354,1.3064717128064
16.39709082060108,8.979617374488203,1.3805811877711167
22.796499531997654,14.99754743876477,1.2533048892656662
22.937033012210897,14.369631170830132,1.3178510142036517
10.615037885259367,8.15100839748159,0.8115606760144192
25.14951586366233,15.411459577932089,1.372324000638243
12.148595194533959,7.890006186371696,1.0327742465663612
15.282143077947364,8.271093571389535,1.3640449090037283
21.31211471863025,13.311526045218333,1.3005356906354835
31.337360689704756,21.637241880484645,1.263440176003266
23.808646608662414,14.31832569830144,1.3834471310435605
13.076004080789849,7.586668256390236,1.196309601799861
8.935920092834346,6.8395705234567545,0.7216710575475879
28.838030216365514,19.655319982648432,1.263679769054502
25.4326886378531,15.130977350361551,1.416477478061982
14.696334598189988,8.238743314647756,1.2982968627233298
12.494110201803837,10.586705597300892,0.8023374338443332
9.65330265592871,6.218437712590694,0.9091194472338712
21.848974099437683,12.72878134112703,1.402253178925085
38.04339736003865,27.263756444797426,1.2486686282196062
21.368675536708462,12.148138843779636,1.4297396300834972
20.10996310655454,11.975553129505654,1.345237496117188
14.716657714222178,8.976719444985589,1.1938278543626004
21.524750235593675,12.800244241283382,1.3690949879747454
14.686910461005853,8.747906669854693,1.221653461145507
15.588745200475687,7.981120904185437,1.4520197525636216
28.335198510320232,16.770524189406423,1.4510696407266894
32.577676642937185,22.59284379183878,1.2648994923454615
17.906269798843354,11.122730691675676,1.2502568105196414
37.725525147963886,25.538946274371416,1.3205527270249118
24.12932143922484,14.90673003870471,1.3503512431606317
26.904605441319738,18.356452013354254,1.2477686551113865
23.82907219994328,13.768383670641057,1.440188817676958
15.691415779476628,9.783660191919195,1.194994056430245
20.04808370570126,12.119891385083552,1.324111181842132
22.495074863902847,13.409215786261331,1.3792808735953321
16.228283861442254,8.76498415723647,1.395129031847302
20.418611509332806,12.699443666506536,1.2928606906328652
20.783206092759382,12.766568948595165,1.3146215056165274
21.941165829249496,12.95308690086273,1.3850880463138513
20.11274514254858,12.07330819731653,1.3345758162729477
27.04894926876934,18.394925261784604,1.253005866604604
29.069986717970608,19.20528825827421,1.3053689369733732
6.992226560706806,6.561845507120748,0.4560038113454085
13.210706955401966,7.85706152807828,1.1722839286018378
25.9600253168803,16.59207652709734,1.323524833134436
26.657168050088824,17.838007098842144,1.2701625200922522
16.284158411332587,9.13952022603036,1.3440703786995243
29.343276786790884,21.333820624624003,1.1879389647412275
18.92594176252416,12.525741082928693,1.191621450875006
23.433870074200293,13.129081809979795,1.480215475497155
15.265098108611763,8.024303319035806,1.4038724186669165
29.5050047459617,18.39289669392646,1.3866768878435412
29.792891408038574,19.589410041626827,1.316675252252598
29.108498061446575,18.60406868263449,1.349624025247955
31.279543589894683,20.611960198655346,1.3234812859610658
11.391865675228765,6.750764300262115,1.094967228368758
27.85825406778985,19.391319116649907,1.2303574565643918
21.620719593561816,12.890834805786508,1.3669184237511236
35.176775093577106,22.57136761982821,1.3812532593811166
13.506573655344328,7.4439772221177956,1.2770825825605803
12.462226976204564,6.604057813243356,1.2813677916681703
20.801424057223574,15.19851532464313,1.1054648232634579
28.416189419752317,18.859794630022687,1.294615869299259
8.346412096538844,6.289271296056084,0.6910835758133728
13.371269580597003,8.039453165396322,1.1656600751072383
7.472336233368472,6.335314845766607,0.5480921339984802
9.181781030849809,6.733852112072515,0.7695121521246155
27.16621201344437,16.008537902736894,1.4471160423391174
33.546537001528705,20.64040590913814,1.4314901136923646
24.215589241318746,15.50008448703288,1.30422445492028
14.77848674953292,7.982800354023492,1.3502137434891937
25.959900779434214,17.328919293818,1.2672400631047023
8.399736358203725,6.7768300411946925,0.6492322120311125
16.60905557467734,8.65077458464779,1.4575637651054003
25.660318691805468,15.79973660162225,1.3709291007789002
27.719601645003124,17.052591863856808,1.3909675335206448
9.026629585392325,6.985429384429407,0.7195877746036246
24.008819833764914,14.45710674490952,1.384012734139229
35.29809451097048,25.208180723570766,1.2415848193957677
22.897106949197713,14.02720256686692,1.3471757365102714
13.760620351784624,8.055179327939767,1.2117198083883067
22.255532886404612,12.63201756123092,1.445179505008993
11.60460627090443,8.292511295996588,0.9170450300834366
18.84439828882395,11.36692752652455,1.3059288232624668
16.940074770360223,9.235015824707938,1.4011968161158463
15.724259834704307,8.825723949622578,1.3284190511312877
31.07485013743268,20.985099197081997,1.290194050700388
34.40122919758254,22.133409474282338,1.3735447868032669
23.199986459370102,13.456391592346984,1.4268302410498859
37.548533645717505,23.994099755888033,1.3981993067893645
19.058805574658468,10.955902037515262,1.3744925359038462
14.845403084446954,7.6132109076452945,1.4245504578831312
23.08571370267173,12.409119534583136,1.5380393145123235
16.652524509719274,9.063165350583342,1.3960381412333942
21.552091928480056,11.998620228862922,1.4628425263646687
25.257450278418908,16.960490934493098,1.2533511182265924
16.70160580662092,9.175273921253805,1.384329875667106
19.32213459298338,10.210315719556004,1.500652380771793
26.24932780883492,16.70519298330434,1.3318809205659312
19.742998402047476,13.394649799592997,1.175319895450035
12.711499833594115,7.06487554909365,1.2330719448712308
25.2200287859749,14.79118197567486,1.4346405054628313
26.507208477534967,17.03393247976388,1.321316055718389
15.732109692493998,9.669680529108597,1.2132882422720048
21.898896021835657,13.814805249306911,1.29563144024297
8.77565071438576,6.331258676324033,0.7542972035314993
18.995885723294005,11.023444991048715,1.3603629115463454
13.69283934729143,7.474891949932745,1.296719659924802
17.531205136686413,9.422176189281274,1.4361019009684401
21.016367946613528,12.623301423585062,1.3480124870361228
22.527452074366334,13.16691086878475,1.4071221609231062
6.776055221321467,6.365008114705327,0.4361432336445633
15.306492182795045,8.652417156689001,1.306743766284342
11.13087750514366,8.491128447495809,0.839803278119846
32.55004598687557,20.970904110029416,1.3614122613445836
15.100516817547366,8.954186793034369,1.239701278756287
16.524660908641497,9.030109219021115,1.3869888619131452
17.308830254921237,8.66535737587631,1.5358662865967883
9.555358909009525,6.534059373604448,0.8502155538181111
22.9416995151605,14.854372869792156,1.2751598254060477
27.570323709488477,16.913530791518454,1.393577958382774
17.258186517005434,9.006867117903633,1.4720086733211744
25.73257337340648,16.46017104660501,1.3203127301577422
28.707978385227435,19.033050677107973,1.2981617505461165
30.029340708338086,18.675915801478542,1.3937383839713706
22.189657426925226,12.270622735181659,1.4823744335951943
20.628689252802157,12.120152715186457,1.3719867763684643
11.304051192770308,7.541149463365027,0.9685593991013514
14.940611349723987,7.923198128450644,1.3808327360183517
25.690114109433836,17.567701378442653,1.234658629617293
16.262345570291,8.706914580151528,1.408345684043405
14.884554221702356,8.832914905127376,1.2322720572553048
17.90798666624859,10.50589774216045,1.3238265788972479
34.92382765164977,24.018718346874284,1.2874886663415204
12.145210741512566,6.6086519609190315,1.2325071421040383
24.05265762537824,13.904347539815118,1.4421861628499595
33.78169187355045,21.343865020958418,1.3953279710261748
21.016919910629632,14.365863528755247,1.1845386026790476
24.716330568388216,14.642326218704973,1.4148250939747504
28.250569505893946,19.69830439773078,1.231099338107882
17.68598826697899,10.223911663660761,1.3386254417302546
18.410329101599523,9.937886253933828,1.4500396496181789
12.210955819746868,6.595634534323707,1.2449076395935863
22.031354697155002,13.394489603421574,1.3461770646750852
18.193877802524774,9.165099095189534,1.548687870704495
23.805124821937866,16.590196488269576,1.193784825631298
18.95187292109874,11.025500722219116,1.3561173590027535
14.001988815460589,8.312757875610126,1.2032094480709845
45.77354755791965,31.054696566864344,1.345160383968859
20.386512068192275,11.986193739448202,1.3671155684946108
26.850797695298787,16.824460299293712,1.3581890467094544
25.852205322742638,17.798652284978864,1.227744942305815
28.68456901118145,18.816093182374523,1.311885988867448
17.179753649283864,8.792713414199515,1.498940432654115
25.52961312987002,16.182719500226185,1.330407607297964
19.615697988275286,13.092797221934562,1.1926937936619129
18.4737218444439,10.675881399052276,1.355740224477275
7.662087847288731,6.126476111573964,0.5977478375163203
36.949772206124436,25.45622226478657,1.2943700704445706
20.32477363158545,10.485292146496578,1.5569212000487753
10.165771409997742,6.799252790926773,0.906830735610481
21.455086068615696,14.892862884045593,1.1720436966699637
17.839748263833027,10.989968375953387,1.2593073783647188
23.95864290056417,14.76941622217471,1.3513494778892061
16.04898914678379,8.783239246099349,1.371816115806565
23.336834275132777,14.782255598946135,1.3081112111544972
9.6551543615827,6.189465625745402,0.9136740881247958
25.85070465947481,18.59831724631321,1.1748753594256667
8.766257678457311,11.4652135580093,0.41571468811653556
14.368104584710368,8.68730250156397,1.1934780195398746
12.04098721624429,8.56032366515519,0.9393321480325726
6.462607506591642,7.445063682298048,0.3307705093842146
20.896167380447544,12.545024697073885,1.3468420978388795
30.555596055006816,19.091677951408812,1.3909513937221654
27.053483305048008,17.532868436318296,1.3148723147488
21.583016237860804,12.493525905906578,1.407370214804458
33.74662777680693,22.79272873562068,1.3050928707065528
24.147601465639756,13.780314825809736,1.4620566888576783
37.313415153757795,24.15478721870617,1.3791640908332623
23.176820252335506,13.994116270139553,1.370348786743664
26.285948072338545,16.511312556118103,1.3497381263054529
20.960249156552038,11.682660632636546,1.4517454276786985
15.489987249184523,8.11851790380644,1.415281383292551
26.571811126496257,15.946121334389604,1.415504789733263
16.074489705914942,8.934453826636009,1.3514524715453387
21.745934724397905,14.530012584921831,1.2213296183110893
30.750442665558154,18.018854630120696,1.4845806359324056
15.163061417542195,8.63261216916015,1.2931267151583652
18.019328761461235,9.85703595186564,1.4222661690513358
11.858567179600074,6.857645797331009,1.1459569963001912
16.0730590570826,11.72554963433229,1.0296369410038402
14.948903929503302,9.311265369648481,1.175877122479288
15.51278184877204,9.421282431796337,1.2219973164074778
19.729780267501454,10.330843027456387,1.522603743537314
27.595638911740412,19.724998840114925,1.1962301799356119
21.604427956995053,12.609347654446685,1.396141056574553
19.316935022035555,12.360158751091584,1.239218308638863
26.41588767292471,16.021761650371268,1.3990900727452324
19.987626663365223,11.540775690327866,1.385316471991063
28.573351504187883,16.95997398329868,1.4489026650858348
20.734206823744888,11.876221315204525,1.4090514465506743
19.201695583090846,11.1817237088879,1.359512717257325
20.68488363788953,13.416339922896228,1.2436240982099172
23.82496499204932,16.38081451257395,1.2102551418814755
26.198871501859067,15.536996761719802,1.4287749326531916
20.763289702820533,14.471630288476556,1.158355304043994
20.29518775356983,12.00053074938632,1.3578722553086355
13.740205130378747,7.043175859281078,1.3829280036425162
8.616248868481108,8.020979385889198,0.5755218466964498
15.681217775824896,9.538870829751891,1.2245912523934164
9.857402214328609,6.102994006842524,0.9597588016244873
15.127445401092665,8.954596951317669,1.2426517309028924
9.86483064382043,6.297847287898016,0.931243705303926
8.693667259443899,6.080597467847856,0.7719088928781136
13.862028593184966,8.097663912121424,1.217885639637681
30.56134079049531,19.92549181040022,1.3330331337985584
22.3637043800038,12.807072312252131,1.4338721553430918
12.105603517724514,6.589367289387623,1.2301034624035656
23.196281706877635,15.048443724564653,1.2756323549618735
30.50725000448334,19.03327514162194,1.3926793895033507
23.665384645363662,14.24971137409144,1.3800549449105965
21.00267224291928,14.801985435381166,1.1486751096429144
14.750209765867647,8.11338814996261,1.3249963599876815
26.8303559009061,16.16987870191653,1.4119064417100504
28.25736649914908,17.297777218117798,1.4023400922137998
38.580143803246905,25.685727794736245,1.3462785278886815
29.556024129764502,19.05168730777799,1.3414047646756764
18.893055997987634,12.316513866594848,1.2091941079513535
23.386574993844032,14.700417495131477,1.31877717080243
23.69958995904463,13.876311537255209,1.4196560740334379
14.385474769157764,8.019090050978766,1.2950939200252736
37.666204341584766,24.57053028560341,1.3701863146726947
13.093928446978548,7.319298983943689,1.2424589386125438
16.550704577482456,8.723141532427794,1.438782637060961
28.092984803524214,18.326643419878057,1.3146425262681585
27.852116091436475,16.312235133866626,1.4622224297095825
14.678535768254763,7.485810768643467,1.4265035676542839
14.926413954981607,8.387407455061512,1.302716484625758
20.254516613237072,11.111626536870242,1.4628386365670099
31.214521854785133,21.5892899590005,1.2605565957225702
25.977507282076388,14.687334840490395,1.49635774773026
26.17138730434095,16.68975206633591,1.328443179755904
23.220206365327996,14.78161754985631,1.3002776117363983
35.20491018081789,23.75164568068583,1.313799919396442
23.33220366877289,13.984306600960252,1.3824213255911748
24.488588091458983,13.485800491254421,1.5192711848841223
20.331942634266056,12.186973001355364,1.3401147793180237
19.87889301630693,13.853021576925407,1.1462404016432024
20.435271487355504,12.501954441066754,1.314616171801785
11.71685849371021,6.699919294923264,1.1517837982850798
15.401503825652526,7.894918557307154,1.444157244041466
27.485016340318158,17.409229231915095,1.3489980531283234
29.126392261077406,20.768658635626764,1.2098225842075012
15.413058429000493,10.828783341731386,1.053955746350327
17.434398429180987,10.086121297921244,1.3319687551199515
25.93339590873618,15.683438881524278,1.3985067990780136
9.112940224537391,7.779085450609815,0.6572675228984122
29.306938294880048,17.818295177527744,1.420278317467594
24.871356179181266,16.36047210096237,1.2757184542341877
24.33147225934375,15.078688674969657,1.3483581163853868
17.04148861398592,9.703090206780992,1.3440551758317048
16.6195193928442,9.363425356761654,1.347746034385932
13.722285487207403,7.694763326327848,1.2634937651613443
26.62661681582767,15.649640556355033,1.4458234190330599
21.69545701564426,14.750093798182276,1.1996843720292107
8.939850547804639,6.657400052992029,0.742008968739159
19.684373755741287,13.68222001635945,1.1463325203795816
26.525983091110987,18.161582259968377,1.2403095043520844
21.086762265180315,12.002794414489133,1.423565352794353
15.685873153556527,8.159055870869853,1.4322580134888416
13.546448955956958,7.4486882078576855,1.281628212855832
21.69193361158623,12.632990794700817,1.4004548803286945
25.410653294018708,15.491364129644886,1.3821025130412135
14.748428658772902,7.928473637496915,1.3556743895747214
22.436246365762315,15.596086630164747,1.182107204387051
32.50338556564993,22.380120556676466,1.2736028607829266
12.9724870528525,7.281701587328435,1.2321964784256412
22.342589892356123,11.725535416267634,1.5643285565372305
22.029837030678554,15.188089218274946,1.1871037081467954
22.908293339294524,14.092507148691624,1.3417267161755533
25.084224732772164,18.407686603134696,1.1454032865369228
26.90816248239202,16.529698289105852,1.3858790452025365
23.26502484309085,12.933105115068935,1.4895900614496909
16.458077846874485,9.422713730534607,1.3221326894930152
20.616120434105177,11.435378884254197,1.4530450282661416
14.951060462262914,9.226946302986523,1.18685642060346
24.26077209756687,14.387048685214998,1.4082646511364116
16.26227389751625,8.154786991177913,1.5036902755132582
33.63465072096983,20.843115393302913,1.421795646273288
21.98303051813415,11.71473223062177,1.5350782385898105
32.339229025590804,21.268597667811875,1.3324446429526333
10.652654856236754,6.272996786765194,1.0605225990666156
9.963950019711751,7.156859206514025,0.8333194558701793
25.611739778347758,16.236847772910703,1.331030510392814
16.135982819074123,8.341561735611174,1.4548813763811266
13.887855873318648,7.5863886805637675,1.3033679514274308
25.94271486712462,17.195009168468147,1.2761095182992237
24.593216505477184,15.583418845352687,1.3214825777219308
12.65457126438009,6.878499474507277,1.2582062841547337
15.953305324365022,9.77951612662758,1.2222798315980754
22.80024937311514,14.180580009107544,1.3257743590911366
17.70152296288362,10.347135608445978,1.3241851157048317
28.258025596467174,17.353187800684577,1.3979002518206023
21.023593431135392,13.390307787329162,1.2713369775745034
12.917007497236016,6.817257099026349,1.3080051650845845
10.729201169847569,7.289978749138062,0.9230755536349405
18.836321535768608,11.271419528830462,1.3162779983319497
20.409172128236435,11.686510496724935,1.4041122140638125
26.17147146668047,17.043830318481817,1.3008502814439775
24.899182874590327,16.627016942893817,1.2569412147933354
26.246265008822867,16.359655067625813,1.3598248200749714
21.116352917196004,13.187179759039944,1.2979540151837674
25.32376341828163,14.699878531021504,1.4506081375626052
20.85174126598281,10.951684138585009,1.538735143630622
11.212104693456544,6.987344043037955,1.032166821761487
9.435754321180212,6.7177237248932,0.8091661020588683
23.731691753038483,14.274026926354122,1.3823493436605392
19.064008785924955,12.690616196492913,1.1870194916215286
24.90022063394452,16.262637838970903,1.2851679316045745
33.006853141209795,23.146636366009606,1.2531778994811449
10.67687079032338,6.581776653390168,1.0144480953914214
10.361415750196953,7.417124791292605,0.8576659998581916
30.994506515768293,18.75158663661306,1.4395851955834327
19.404923498181407,13.040775330484145,1.181288927060251
15.008694253871665,8.790648114922691,1.2523188404258494
19.264805083330007,11.93629252418084,1.2788564834856535
16.77907521603322,8.608886266118196,1.4844051624107923
17.886609272508043,11.651160322887307,1.1918649205461078
16.210972860612678,9.828687342578373,1.2423808424258367
17.86148384462146,11.722745996718645,1.1824434179928043
35.20582581062201,24.459465473511276,1.2758179791139264
30.65005413977374,19.688328136236766,1.3535966058348947
36.37873087116145,25.057613872967703,1.2921713549944918
24.1531369562323,15.733449304050648,1.2809102801789167
20.329314680895585,11.854008038246915,1.3775353136432091
14.45622668512735,8.394802366935004,1.2455596008205947
22.818506647612615,14.167715296936445,1.3282668555375214
28.288770311866912,19.52689596178047,1.2438623301628045
17.51895614863539,10.998587327756207,1.2291538672897326
12.984860778919396,7.241522460294654,1.240741961125369
12.705342970567651,7.460143850553831,1.166913553539772
23.34968610597873,14.609367949851631,1.3244711319749625
30.04825084909394,19.68606038201532,1.323182513088853
14.350164191342332,7.348552774748167,1.408462932580222
15.816765644086829,8.627513397533894,1.3696606541885585
20.543084624869433,13.775538036649614,1.2009029760475998
31.09831585384969,19.73824575528263,1.3728836994846543
22.157729731753513,12.420792342088566,1.4618817569491926
25.147429965701402,15.278181981458733,1.384158795291577
9.649812068752233,7.496815140829673,0.7536283025016632
9.675281454314796,6.676887296354199,0.8499891045657886
17.566286510949432,11.764503882999525,1.1531541530241318
24.94235078873736,17.5321577053225,1.1945107465226357
15.986299176666197,9.558358533352552,1.2540123008403259
22.808096658913136,12.287478293642419,1.5306718115339015
29.16380992984629,17.81175114086571,1.4127645132045816
24.115592856231732,16.671170446673916,1.2066095131457921
16.90518914298535,8.551133283664734,1.5091788088063351
26.26573170526889,16.248480138737573,1.3703270407541532
18.601690352880578,10.196353376145712,1.4320502452417072
24.57112656984194,16.944416761276926,1.2140356826475804
28.272976601781536,18.931983559007467,1.2821148151817894
19.99304418134174,11.30953420913133,1.4141205009512186
22.457548461270466,13.409717365737498,1.3764308342866667
30.547500678421635,19.570445150892247,1.3565098020885484
22.833578445132012,14.039327379725123,1.3414872333791787
27.424381753643722,17.190625588850615,1.3626253234690981
12.79245582497897,8.009955099604012,1.0976910251861016
32.842525958116646,22.30809128053906,1.292917694992491
22.129348018141556,13.937625382456389,1.300748694319291
18.63694675843196,10.669891944281144,1.3717989680558182
